id,delinq_2yrs,earliest_cr_line,inq_last_6mths,revol_bal,revol_util,total_acc,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,Profit
992430,0,1993-01-01,1,15554,0.795,18,14657.92,14657.92,12000,2657.92,0,0,2014-11-01,418.7,2657.92
995519,0,2007-05-01,1,3405,0.466,6,14821.42,14821.42,12000,2821.42,0,0,2014-11-01,420.46,2821.42
996065,0,2002-08-01,1,9847,0.985,14,16896.14,16896.14,12000,4896.14,0,0,2014-04-01,4959.73,4896.14
999548,0,2001-11-01,1,18571,0.333,36,13251.87,13251.87,12000,1251.87,0,0,2014-08-01,1472.19,1251.87
1006845,0,2000-11-01,1,8935,0.387,15,14951.28,14920.13,12000,2951.28,0,0,2015-05-01,4519.98,2951.28
1014580,0,1987-05-01,1,20725,0.347,52,14704.56,14459.48,12000,2704.56,0,0,2014-03-01,701.45,2704.56
1030131,0,1999-08-01,1,12859,0.657,17,14288.76,14288.76,12000,2288.76,0,0,2014-12-01,407.77,2288.76
1030816,0,1999-01-01,1,23043,0.718,22,14657.92,14657.92,12000,2657.92,0,0,2014-12-01,419.41,2657.92
1031381,0,1994-08-01,1,21119,0.524,31,16852.72,16852.72,12000,4852.72,0,0,2016-03-01,2688.72,4852.72
1034441,0,1999-09-01,1,13874,0.925,25,14324.26,14324.26,12000,2324.26,0,0,2014-04-01,2275.84,2324.26
1035030,0,1995-08-01,1,21047,0.706,23,13977.02,13977.02,12000,1977.02,0,0,2014-05-01,3046.99,1977.02
1037419,0,2002-03-01,1,9145,0.693,9,15749.04,15749.04,12000,3749.04,0,0,2014-08-01,6968.39,3749.04
1038230,0,2003-10-01,1,12632,0.702,15,14288.76,14288.76,12000,2288.76,0,0,2014-12-01,415.03,2288.76
1038980,0,2002-02-01,1,22296,0.517,28,14071.62,14071.62,12000,2071.62,0,0,2014-12-01,406.91,2071.62
1040361,0,2001-07-01,1,14570,0.718,16,13363.14,13363.14,12000,1363.14,0,0,2014-05-01,918.44,1363.14
1041637,0,2000-02-01,1,14254,0.477,20,13787.97,13787.97,12000,1787.97,0,0,2013-03-01,8034.75,1787.97
1045584,0,1987-11-01,1,11467,0.181,19,13148.14,13148.14,12000,1148.14,0,0,2014-12-01,370.41,1148.14
1050520,0,1990-03-01,1,6914,0.449,27,15792.54,15792.54,12000,3792.54,0,0,2016-02-01,2798.72,3792.54
1050681,0,2005-04-01,1,15505,0.739,20,14184.81,14184.81,12000,2184.81,0,0,2013-07-01,6739.46,2184.81
1052446,0,1987-08-01,1,11112,0.911,21,17655.22,17655.22,12000,5655.22,0,0,2015-06-01,5420.88,5655.22
1053837,0,1995-07-01,1,21955,0.697,11,14942.13,14942.13,12000,2942.13,0,0,2014-02-01,8058.12,2942.13
1054301,0,1992-12-01,1,5525,0.801,33,14479.05,14479.05,12000,2479.05,0,0,2014-11-01,18.74,2479.05
1054484,0,1989-06-01,1,23724,0.751,26,13855.56,13848.36,12000,1855.56,0,0,2014-06-01,2654.79,1855.56
1055231,0,1998-09-01,1,28731,0.701,18,13439.87,13439.87,12000,1439.87,0,0,2014-12-01,390.85,1439.87
1055275,0,1989-10-01,1,15015,0.715,24,13921.18,13913.98,12000,1921.18,0,0,2014-12-01,404.29,1921.18
1056070,0,1996-11-01,1,7739,0.91,13,17561.62,17561.62,12000,5561.62,0,0,2015-04-01,5632.62,5561.62
1059251,0,1975-06-01,1,19129,0.619,36,12963.95,12963.95,12000,963.95,0,0,2013-07-01,6348.39,963.95
1059701,0,2000-01-01,1,12818,0.631,46,13439.87,13439.87,12000,1439.87,0,0,2014-12-01,396.25,1439.87
1060365,0,2001-05-01,1,17035,0.576,7,13921.18,13921.18,12000,1921.18,0,0,2014-12-01,398.06,1921.18
1060714,0,2004-03-01,1,9358,0.453,22,13913.28,13913.28,12000,1913.28,0,0,2014-10-01,1162.92,1913.28
1060735,0,1995-10-01,1,17482,0.675,24,14435.35,14435.35,12000,2435.35,0,0,2014-12-01,410.32,2435.35
1061315,0,2006-07-01,1,7949,0.454,14,17523.12,17486.61,12000,5523.12,0,0,2015-04-01,5204.48,5523.12
1062253,0,2006-03-01,1,15037,0.885,19,14497.86,14497.86,12000,2497.86,0,0,2013-06-01,7203.38,2497.86
1063034,0,2002-08-01,1,13715,0.518,25,13099.51,13099.51,12000,1099.51,0,0,2013-10-01,967.21,1099.51
1064842,0,1998-08-01,1,9273,0.815,11,14401.6,14371.59,12000,2401.6,0,0,2013-12-01,5359.38,2401.6
1065738,0,1991-01-01,1,15433,0.556,34,12554.82,12554.82,12000,554.82,0,0,2013-10-01,473.95,554.82
1068395,0,2000-01-01,1,14335,0.293,25,13921.18,13921.18,12000,1921.18,0,0,2015-01-01,392.03,1921.18
1069070,0,2005-09-01,1,11443,0.97,19,15352.48,15352.48,12000,3352.48,0,0,2015-01-01,441.52,3352.48
1069238,0,2000-05-01,1,12143,0.521,12,13751.14,13751.14,12000,1751.14,0,0,2014-07-01,964.73,1751.14
210287,0,1984-09-01,1,67232,0.411,30,6920.1,1384.02,6000,920.1,0,0,2011-01-01,193.32,920.1
248927,0,2000-09-01,1,15597,0.6,9,6191.1,6191.1,6000,191.1,0,0,2008-09-01,1028.61,191.1
249840,0,1996-11-01,1,0,0,6,7041.98,6520.36,6000,1041.98,0,0,2011-02-01,206.81,1041.98
251214,0,1990-07-01,1,5274,0.459,12,6040.16,3624.13,6000,40.16,0,0,2008-03-01,6040.38,40.16
253425,0,2001-10-01,1,8736,0.457,14,6630.16,2099.58,6000,630.16,0,0,2009-04-01,4090.06,630.16
260597,0,2000-05-01,1,5280,0.406,8,6945.39,3254.97,6000,945.39,0,0,2011-03-01,198.84,945.39
312750,0,1995-09-01,1,3713,0.228,13,6768.65,6270.65,6000,768.65,0,0,2011-04-01,196.05,768.65
353024,0,1995-11-01,1,12247,0.669,15,7100.24,1380.86,6000,1100.24,0,0,2011-10-01,197.51,1100.24
359727,0,2001-04-01,1,1774,0.133,11,6180.82,4455.35,6000,180.82,0,0,2009-03-01,5606.98,180.82
360252,0,1990-08-01,1,38616,0.763,31,7426.59,6408.13,6000,1426.59,0,0,2012-01-01,218.99,1426.59
369078,0,1986-03-01,1,13455,0.206,23,6634.63,6330.54,6000,634.63,0,0,2010-08-01,175.64,634.63
371029,0,1977-12-01,1,6047,0.11,36,6580.27,4793.15,6000,580.27,0,0,2010-09-01,3037.16,580.27
374403,0,1993-12-01,1,6684,0.662,19,7331.62,6982.95,6000,1331.62,0,0,2012-02-01,223.47,1331.62
377020,0,1996-12-01,1,153,0.255,12,6820.35,5058.44,6000,820.35,0,0,2010-06-01,3818.05,820.35
379881,0,2001-09-01,1,13066,0.249,19,6816.19,6191.37,6000,816.19,0,0,2011-03-01,2395.58,816.19
387844,0,1994-08-01,1,5970,0.127,18,6454.3,6292.94,6000,454.3,0,0,2010-06-01,3011.54,454.3
395876,0,2000-06-01,1,18634,0.706,17,6902.77,4315.79,6000,902.77,0,0,2010-11-01,7.48,902.77
395897,0,2001-08-01,1,1510,0.503,16,7226.61,5044.68,6000,1226.61,0,0,2012-04-01,411.69,1226.61
406261,0,2004-12-01,1,6088,0.403,9,7017.53,6988.29,6000,1017.53,0,0,2011-03-01,2986.3,1017.53
407423,0,2004-12-01,1,3001,0.536,17,6484.3,6131.11,6000,484.3,0,0,2010-03-01,4893.92,484.3
408782,0,2004-09-01,1,6371,0.231,13,7163.37,7163.37,6000,1163.37,0,0,2012-06-01,225.96,1163.37
412331,0,1989-07-01,1,8962,0.407,16,6900.43,6900.43,6000,900.43,0,0,2012-06-01,224.82,900.43
414363,0,1994-01-01,1,2081,0.101,17,6768.59,6768.59,6000,768.59,0,0,2012-06-01,201.48,768.59
422611,0,1991-05-01,1,1112,0.012,32,6768.59,6768.59,6000,768.59,0,0,2012-07-01,201.16,768.59
423935,0,2003-05-01,1,5307,0.128,17,6302.12,6275.86,6000,302.12,0,0,2010-03-01,11.64,302.12
435495,0,2005-07-01,1,7843,0.98,6,7931.55,7931.55,6000,1931.55,0,0,2012-09-01,234.63,1931.55
437894,0,2005-10-01,1,902,0.2,5,7237.61,6987.97,6000,1237.61,0,0,2011-12-01,1957.31,1237.61
441540,0,2003-10-01,1,8765,0.953,7,7231.52,7163.25,6000,1231.52,0,0,2011-04-01,3598.39,1231.52
442147,0,2000-03-01,1,5810,0.854,8,6914.49,6885.68,6000,914.49,0,0,2011-02-01,3846.96,914.49
445544,0,1997-07-01,1,10817,0.496,17,6719.76,6579.77,6000,719.76,0,0,2013-02-01,199.57,719.76
448786,0,1996-01-01,1,15955,0.709,19,6373.31,6187.43,6000,373.31,0,0,2010-05-01,5189.67,373.31
454105,0,2000-04-01,1,6184,0.859,11,7135.95,7106.22,6000,1135.95,0,0,2012-09-01,82.24,1135.95
458962,0,2001-06-01,1,2458,0.683,5,7156.87,7083.29,6000,1156.87,0,0,2012-12-01,218.87,1156.87
461452,0,2003-12-01,1,0,0,26,6655.24,6544.32,6000,655.24,0,0,2011-07-01,3235.29,655.24
464400,0,2003-06-01,1,119,0.005,11,6768.22,6655.41,6000,768.22,0,0,2012-03-01,1838.82,768.22
468045,0,2004-09-01,1,4961,0.886,3,7309.2,7278.74,6000,1309.2,0,0,2012-10-01,147.5,1309.2
468396,0,1994-08-01,1,9649,0.178,55,6607.34,6497.22,6000,607.34,0,0,2011-12-01,2517.5,607.34
469258,0,2000-02-01,1,3855,0.168,15,6532.62,6532.62,6000,532.62,0,0,2011-09-01,1477.1,532.62
470428,0,2002-09-01,1,1571,0.302,15,7086.35,6909.19,6000,1086.35,0,0,2013-01-01,198.57,1086.35
473825,0,1993-04-01,1,27116,0.416,27,6630.12,6630.12,6000,630.12,0,0,2011-08-01,3218.01,630.12
481079,0,2003-12-01,1,5999,0.195,16,6719.67,6719.67,6000,719.67,0,0,2013-02-01,192.65,719.67
485374,0,2005-10-01,1,1586,0.61,21,7289.32,7228.57,6000,1289.32,0,0,2013-03-01,217.06,1289.32
486922,0,1992-11-01,1,6657,0.27,18,6439.14,6439.14,6000,439.14,0,0,2011-06-01,3847.41,439.14
487380,0,1996-09-01,1,10685,0.898,23,6757.01,6644.39,6000,757.01,0,0,2013-03-01,197.24,757.01
489632,0,2001-10-01,1,10945,0.995,8,7535.57,7535.57,6000,1535.57,0,0,2012-11-01,1035.26,1535.57
489666,0,1985-12-01,1,10118,0.843,10,6957.95,6957.95,6000,957.95,0,0,2013-03-01,205.01,957.95
490674,0,2000-10-01,1,2050,0.083,17,6647.12,6647.12,6000,647.12,0,0,2013-03-01,215.69,647.12
491887,0,2001-06-01,1,25181,0.63,20,7439.88,7439.88,6000,1439.88,0,0,2013-03-01,210.53,1439.88
497767,0,2007-01-01,1,3713,0.743,4,7523.75,7523.75,6000,1523.75,0,0,2013-04-01,214.03,1523.75
499554,0,1997-01-01,1,4615,0.577,24,6754.33,6754.33,6000,754.33,0,0,2011-11-01,3271.66,754.33
500962,0,1990-12-01,1,22260,0.544,43,6712.81,6656.87,6000,712.81,0,0,2013-01-01,756.71,712.81
521336,0,1997-09-01,1,1831,0.05,19,7046.41,6867.51,6000,1046.41,0,0,2013-06-01,216.12,1046.41
522702,0,2006-02-01,1,8122,0.341,6,7205.24,7154.64,6000,1205.24,0,0,2012-09-01,1939.78,1205.24
525459,0,1996-12-01,1,5689,0.321,13,6243.05,5722.8,6000,243.05,0,0,2011-01-01,5127.19,243.05
526353,0,1990-01-01,1,6827,0.333,14,6393.05,5593.9,6000,393.05,0,0,2011-07-01,4170.12,393.05
532210,0,1988-11-01,1,3369,0.133,23,6437,6437,6000,437,0,0,2011-04-01,4873.56,437
532289,0,2004-12-01,1,4006,0.572,8,6719.94,6663.94,6000,719.94,0,0,2012-08-01,493.64,719.94
538889,0,2002-04-01,1,17227,0.453,31,7008.69,6424.64,6000,1008.69,0,0,2013-07-01,199.75,1008.69
541703,0,2001-07-01,1,878,0.052,13,6680.86,6680.86,6000,680.86,0,0,2013-05-01,566.92,680.86
542915,0,2000-09-01,1,4638,0.226,10,8372.77,8233.22,6000,2372.77,0,0,2015-07-01,146.79,2372.77
543277,0,2005-01-01,1,4407,0.507,8,7982.4,7949.14,6000,1982.4,0,0,2015-08-01,151.96,1982.4
550498,0,2007-07-01,1,1259,0.572,7,7308.01,7247.11,6000,1308.01,0,0,2013-03-01,1210.99,1308.01
557296,0,1990-01-01,1,8249,0.187,15,7085.6,6495.13,6000,1085.6,0,0,2013-09-01,194.25,1085.6
560462,0,2007-03-01,1,5758,0.677,10,8983.72,8908.85,6000,2983.72,0,0,2015-08-01,163.74,2983.72
567093,0,2004-12-01,1,3634,0.275,17,7094.49,7064.93,6000,1094.49,0,0,2013-04-01,1174.83,1094.49
572731,0,2005-09-01,1,5968,0.702,17,6955.23,6955.23,6000,955.23,0,0,2012-10-01,196.3,955.23
572770,0,2004-08-01,1,16991,0.982,12,7722.21,7722.21,6000,1722.21,0,0,2013-09-01,230.53,1722.21
579536,0,2007-08-01,1,5727,0.431,7,8583.39,8583.39,6000,2583.39,0,0,2013-12-01,2232.99,2583.39
580887,0,1977-01-01,1,5523,0.364,7,6201.02,6201.02,6000,201.02,0,0,2011-04-01,5275.72,201.02
581439,0,1996-11-01,1,3630,0.089,24,6316.39,6316.39,6000,316.39,0,0,2011-08-01,4649.53,316.39
583736,0,1991-02-01,1,6927,0.07,42,7161.83,7161.83,6000,1161.83,0,0,2014-05-01,2074.7,1161.83
586611,0,2002-10-01,1,5507,0.213,7,6681.04,6291.31,6000,681.04,0,0,2013-10-01,177.32,681.04
591194,0,1994-05-01,1,15689,0.733,29,7771.78,7739.4,6000,1771.78,0,0,2014-07-01,2001.6,1771.78
591656,0,2003-01-01,1,1251,0.1,13,6640.83,6634.67,6000,640.83,0,0,2013-01-01,291,640.83
592230,0,1991-04-01,1,18404,0.739,34,6078.26,6052.93,6000,78.26,0,0,2010-12-01,5891.14,78.26
599360,0,1997-09-01,1,4561,0.107,29,6316.52,6053.34,6000,316.52,0,0,2011-08-01,4651.38,316.52
602221,0,2005-06-01,1,6529,0.837,9,6782.78,6782.78,6000,782.78,0,0,2012-11-01,2394.6,782.78
616605,0,1991-07-01,1,12527,0.986,14,7392.7,7269.49,6000,1392.7,0,0,2013-12-01,220.11,1392.7
616688,0,2002-03-01,1,4388,0.839,4,6855.57,6855.57,6000,855.57,0,0,2013-11-01,391.36,855.57
618544,0,1997-05-01,1,17973,0.308,24,6136.95,6111.38,6000,136.95,0,0,2011-03-01,5887.97,136.95
619261,0,2001-07-01,1,0,0,9,6893.48,6864.76,6000,893.48,0,0,2013-04-01,72.15,893.48
620347,0,1990-11-01,1,9210,0.488,16,6578.71,6546.79,6000,578.71,0,0,2013-08-01,892.91,578.71
620875,0,2003-10-01,1,7711,0.431,20,8119.27,8119.27,6000,2119.27,0,0,2015-12-01,134.79,2119.27
626949,0,1993-03-01,1,8500,0.101,27,6515.11,6515.11,6000,515.11,0,0,2013-12-01,195.75,515.11
627263,0,1995-05-01,1,658,0.022,45,7074.72,7074.72,6000,1074.72,0,0,2013-02-01,3892.82,1074.72
628865,0,1997-01-01,1,5538,0.269,23,6359.49,6348.82,6000,359.49,0,0,2012-02-01,3984.26,359.49
630753,0,2006-01-01,1,7681,0.394,9,7648.09,7456.88,6000,1648.09,0,0,2016-01-01,0.48,1648.09
636676,0,2001-04-01,1,1926,0.116,10,6550.66,6550.66,6000,550.66,0,0,2014-01-01,200.39,550.66
638309,0,1987-02-01,1,5139,0.075,45,6515.02,5917.81,6000,515.02,0,0,2014-01-01,192.02,515.02
642370,0,2004-02-01,1,7932,0.632,13,6894.21,6894.21,6000,894.21,0,0,2014-01-01,204.87,894.21
643312,0,1982-04-01,1,990,0.707,36,6512.43,6512.43,6000,512.43,0,0,2012-09-01,3358.17,512.43
644325,0,1994-04-01,1,4800,0.199,19,7388.66,7388.66,6000,1388.66,0,0,2015-01-01,1569.58,1388.66
646491,0,2007-08-01,1,5760,0.686,10,6969.15,6969.15,6000,969.15,0,0,2012-06-01,3690.7,969.15
647453,0,2004-12-01,1,4330,0.408,11,6894.47,6319.93,6000,894.47,0,0,2014-01-01,225.13,894.47
649075,0,2005-10-01,1,1952,0.157,7,7045.48,7045.48,6000,1045.48,0,0,2014-02-01,212.57,1045.48
652315,0,2003-11-01,1,5811,0.524,28,7083.15,7083.15,6000,1083.15,0,0,2014-01-01,225.13,1083.15
655043,0,2003-11-01,1,6062,0.328,17,6718.39,6718.39,6000,718.39,0,0,2013-09-01,1144.1,718.39
659702,0,2005-02-01,1,4755,0.951,18,7441.76,7441.76,6000,1441.76,0,0,2014-02-01,217.67,1441.76
660257,0,2002-09-01,1,17800,0.511,14,6735.51,6735.51,6000,735.51,0,0,2014-02-01,224.08,735.51
661207,0,1987-07-01,1,26770,0.174,26,6142.69,6142.69,6000,142.69,0,0,2011-05-01,5891.09,142.69
664027,0,1996-01-01,1,1407,0.041,29,6550.29,6550.29,6000,550.29,0,0,2014-01-01,390.65,550.29
664941,0,1994-03-01,1,60120,0.74,39,6727.81,6727.81,6000,727.81,0,0,2012-03-01,4304.95,727.81
670233,0,1999-11-01,1,18765,0.845,30,6934.32,6934.32,6000,934.32,0,0,2013-03-01,2248.08,934.32
679744,0,1997-01-01,1,1763,0.036,29,6372.68,6372.68,6000,372.68,0,0,2012-08-01,34.68,372.68
682422,0,2008-01-01,1,0,0,7,9190.58,9190.58,6000,3190.58,0,0,2016-03-01,152.96,3190.58
687745,0,2005-12-01,1,2616,0.275,14,8281.71,8281.71,6000,2281.71,0,0,2016-02-01,159.28,2281.71
696192,0,2002-03-01,1,3183,0.707,8,8319.41,8319.41,6000,2319.41,0,0,2013-10-01,3742,2319.41
699015,0,1996-06-01,1,15056,0.294,27,6550.58,6495.99,6000,550.58,0,0,2014-03-01,214.57,550.58
702315,0,2000-12-01,1,13820,0.275,44,6521.33,6466.99,6000,521.33,0,0,2012-12-01,3008.48,521.33
703104,0,2006-04-01,1,4326,0.958,8,8758.08,8758.08,6000,2758.08,0,0,2016-04-01,145.26,2758.08
706688,0,1991-10-01,1,0,0,28,6566.7,6566.7,6000,566.7,0,0,2014-04-01,223.67,566.7
709137,0,2000-11-01,1,9567,0.825,11,8723.54,8723.54,6000,2723.54,0,0,2015-02-01,2060.51,2723.54
711305,0,2005-07-01,1,66,0.019,4,6114.98,6114.98,6000,114.98,0,0,2011-10-01,6.31,114.98
711841,0,1998-03-01,1,5324,0.303,15,6625.9,6625.9,6000,625.9,0,0,2013-05-01,2173.66,625.9
716578,0,1997-09-01,1,2748,0.071,19,6066.16,6066.16,6000,66.16,0,0,2011-05-01,6066.49,66.16
717219,0,2006-08-01,1,973,0.125,8,6733.07,6733.07,6000,733.07,0,0,2012-12-01,3082.55,733.07
722643,0,1980-05-01,1,277,0.008,45,6317.76,6317.76,6000,317.76,0,0,2012-06-01,4144.88,317.76
729789,0,1988-07-01,1,8833,0.387,31,8198.23,8198.23,6000,2198.23,0,0,2014-07-01,2904.05,2198.23
733213,0,1998-10-01,1,606,0.01,23,6290.32,6290.32,6000,290.32,0,0,2011-11-01,5654.71,290.32
733300,0,2003-06-01,1,2637,0.318,16,8502.4,8502.4,6000,2502.4,0,0,2015-03-01,1994.86,2502.4
733902,0,1978-07-01,1,25048,0.484,29,6661.53,6661.53,6000,661.53,0,0,2014-05-01,188.91,661.53
734039,0,2002-12-01,1,18447,0.504,12,7368.91,7368.91,6000,1368.91,0,0,2014-11-01,101.51,1368.91
735796,0,2005-07-01,1,7225,0.821,17,7244.57,7214.39,6000,1244.57,0,0,2014-05-01,224.74,1244.57
737488,0,1997-11-01,1,3360,0.121,38,6655.43,6655.43,6000,655.43,0,0,2014-02-01,736.75,655.43
738606,0,1996-09-01,1,7273,0.945,9,6770.27,6770.27,6000,770.27,0,0,2012-06-01,4320.82,770.27
742047,0,1996-12-01,1,14170,0.399,28,6717.95,6689.96,6000,717.95,0,0,2014-05-01,207.03,717.95
744550,0,2002-08-01,1,39098,0.897,15,6413.54,6413.54,6000,413.54,0,0,2012-02-01,1351.69,413.54
747339,0,1977-09-01,1,20146,0.009,31,6570.14,6570.14,6000,570.14,0,0,2014-05-01,185.58,570.14
748719,0,1986-02-01,1,10884,0.166,25,6668.45,6668.45,6000,668.45,0,0,2014-05-01,195.05,668.45
748880,0,2007-07-01,1,4305,0.395,14,6980.91,6980.91,6000,980.91,0,0,2012-08-01,4049.68,980.91
754000,0,2001-05-01,1,5264,0.154,21,7384.59,7353.82,6000,1384.59,0,0,2013-12-01,3584.85,1384.59
754546,0,1996-11-01,1,10909,0.545,22,6638.24,6638.24,6000,638.24,0,0,2012-06-01,4270.3,638.24
757435,0,1994-12-01,1,716,0.022,12,6464.68,6464.68,6000,464.68,0,0,2013-03-01,2816.21,464.68
759452,0,1997-01-01,1,1969,0.938,11,6510.6,6510.6,6000,510.6,0,0,2011-12-01,5762.58,510.6
761722,0,2005-08-01,1,125,0.05,7,7368.63,7368.63,6000,1368.63,0,0,2013-01-01,286.34,1368.63
762799,0,1991-02-01,1,1643,0.052,24,6104.52,6104.52,6000,104.52,0,0,2011-10-01,5563.27,104.52
764852,0,1997-03-01,1,1074,0.115,22,6514.52,6514.52,6000,514.52,0,0,2014-06-01,195.23,514.52
771161,0,1994-07-01,1,5794,0.168,25,6502.85,6502.85,6000,502.85,0,0,2014-02-01,850.48,502.85
775046,0,2005-11-01,1,2584,0.354,7,6795.69,6795.69,6000,795.69,0,0,2014-04-01,411.79,795.69
779618,0,1992-12-01,1,8241,0.704,19,6774.28,6774.28,6000,774.28,0,0,2012-07-01,4498.16,774.28
780490,0,1986-04-01,1,14333,0.699,36,7085.83,7085.83,6000,1085.83,0,0,2014-06-01,197.49,1085.83
780854,0,1991-11-01,1,13915,0.36,27,6631.96,6631.96,6000,631.96,0,0,2014-07-01,212.53,631.96
784485,0,2000-05-01,1,4834,0.23,17,6529.92,6529.92,6000,529.92,0,0,2013-10-01,1784.92,529.92
788299,0,2004-09-01,1,13808,0.995,15,7656.78,7656.78,6000,1656.78,0,0,2014-08-01,18.23,1656.78
789637,0,1988-07-01,1,15850,0.906,15,7121.77,7121.77,6000,1121.77,0,0,2014-07-01,212.75,1121.77
796984,0,2001-07-01,1,3957,0.18,20,6646.6,6646.6,6000,646.6,0,0,2014-01-01,1281.39,646.6
797136,0,2000-07-01,1,53,0.002,34,6450.55,6396.8,6000,450.55,0,0,2013-05-01,2984.05,450.55
799732,0,2000-03-01,1,8452,0.346,21,6643.18,6643.18,6000,643.18,0,0,2013-03-01,3061.11,643.18
803991,0,2008-01-01,1,0,0,3,7512.05,7512.05,6000,1512.05,0,0,2014-07-01,229.66,1512.05
811395,0,1988-01-01,1,420,0.032,23,6450.53,6450.53,6000,450.53,0,0,2013-03-01,2984.02,450.53
820833,0,2003-01-01,1,5919,0.515,7,6734.94,6734.94,6000,734.94,0,0,2013-03-01,3260.44,734.94
824902,0,2003-08-01,1,6010,0.589,10,7173.24,7173.24,6000,1173.24,0,0,2014-08-01,200.36,1173.24
826872,0,1993-05-01,1,177,0,45,6218.34,6218.34,6000,218.34,0,0,2012-04-01,4943.32,218.34
827559,0,1993-05-01,1,13456,0.235,19,6817.57,6817.57,6000,817.57,0,0,2014-08-01,219.75,817.57
835324,0,1995-12-01,1,5236,0.252,29,6054.2,6054.2,6000,54.2,0,0,2011-10-01,5875.06,54.2
840484,0,1988-04-01,1,67882,0.558,41,6667.37,6667.37,6000,667.37,0,0,2014-07-01,374.51,667.37
840561,0,2005-09-01,1,4626,0.338,8,6967.07,6967.07,6000,967.07,0,0,2014-07-01,406.74,967.07
844120,0,1996-12-01,1,36587,0.221,63,6559.52,6559.52,6000,559.52,0,0,2013-06-01,2675.61,559.52
849396,0,1993-02-01,1,59303,0.453,21,7121.77,7121.77,6000,1121.77,0,0,2014-09-01,215.38,1121.77
849436,0,2000-09-01,1,5735,0.597,23,6472.58,6445.61,6000,472.58,0,0,2013-01-01,3512.52,472.58
852641,0,2001-01-01,1,5269,0.994,12,7512.05,7512.05,6000,1512.05,0,0,2014-09-01,233.33,1512.05
859555,0,1994-05-01,1,2639,0.303,27,6686.49,6686.49,6000,686.49,0,0,2014-02-01,1472.57,686.49
864679,0,1998-03-01,1,2368,0.16,12,6668.45,6668.45,6000,668.45,0,0,2014-09-01,188.88,668.45
866011,0,2001-11-01,1,3838,0.426,8,6752.43,6611.75,6000,752.43,0,0,2012-10-01,4319.51,752.43
869178,0,1991-02-01,1,3412,0.076,23,6442.62,6442.62,6000,442.62,0,0,2013-08-01,2470.46,442.62
871927,0,1995-01-01,1,12481,0.412,14,6765.52,6765.52,6000,765.52,0,0,2012-08-01,5348.17,765.52
875752,0,1999-12-01,1,12657,0.684,19,6668.46,6668.46,6000,668.46,0,0,2014-10-01,4.66,668.46
877672,0,1999-09-01,1,2931,0.497,24,6570.14,6570.14,6000,570.14,0,0,2014-09-01,183.85,570.14
877744,0,1992-01-01,1,7020,0.3,47,6442.26,6442.26,6000,442.26,0,0,2013-08-01,2467.16,442.26
879688,0,1983-09-01,1,30279,0.837,49,7197.32,7197.32,6000,1197.32,0,0,2014-05-01,991.34,1197.32
880789,0,2007-03-01,1,7138,0.365,16,7219.68,7219.68,6000,1219.68,0,0,2014-10-01,215.39,1219.68
881995,0,2003-09-01,1,9174,0.344,15,6858.7,6830.12,6000,858.7,0,0,2014-10-01,200.63,858.7
892904,0,2003-02-01,1,7242,0.894,14,6325.23,6325.23,6000,325.23,0,0,2012-06-01,4995.54,325.23
893050,0,1996-04-01,1,15655,0.624,24,6758.66,6758.66,6000,758.66,0,0,2014-10-01,193.45,758.66
910281,0,2006-09-01,1,6064,0.578,18,7144.38,7144.38,6000,1144.38,0,0,2014-11-01,206.29,1144.38
967672,0,1999-02-01,1,95,0.011,9,6738.78,6738.78,6000,738.78,0,0,2013-08-01,193.15,738.78
969890,0,1994-03-01,1,20485,0.601,58,6625.92,6625.92,6000,625.92,0,0,2014-07-01,746.16,625.92
970237,0,2000-01-01,1,5941,0.177,18,6528.45,6528.45,6000,528.45,0,0,2013-08-01,2669.3,528.45
970995,0,1996-11-01,1,21988,0.766,38,6675.04,6675.04,6000,675.04,0,0,2013-06-01,3063.88,675.04
977511,0,2007-08-01,1,5635,0.7,17,7589.6,7589.6,6000,1589.6,0,0,2014-10-01,216.83,1589.6
979654,0,2001-11-01,1,2203,0.76,8,6809.06,6809.06,6000,809.06,0,0,2014-03-01,1669.81,809.06
980239,0,2005-11-01,1,11435,0.915,12,7245.68,7245.68,6000,1245.68,0,0,2014-10-01,233.57,1245.68
987019,0,1996-10-01,1,12747,0.958,16,7328.92,7328.92,6000,1328.92,0,0,2014-10-01,214.2,1328.92
995913,0,1994-03-01,1,133681,0.693,26,6574.05,6574.05,6000,574.05,0,0,2014-11-01,184.28,574.05
998359,0,1998-10-01,1,12379,0.794,27,6893.63,6893.63,6000,893.63,0,0,2014-01-01,404.87,893.63
1003713,0,2004-05-01,1,16547,0.636,20,7591.19,7591.19,6000,1591.19,0,0,2014-12-01,97.9,1591.19
1008864,0,2003-07-01,1,9964,0.852,21,7217.64,7217.64,6000,1217.64,0,0,2014-11-01,208.9,1217.64
1018179,0,2003-08-01,1,12362,0.691,19,6937.09,6937.09,6000,937.09,0,0,2014-06-01,1145.77,937.09
1020001,0,1979-09-01,1,7318,0.142,20,6370.05,6370.05,6000,370.05,0,0,2013-02-01,3814.85,370.05
1023659,0,1995-05-01,1,8810,0.699,25,6854.49,6854.49,6000,854.49,0,0,2014-10-01,573.9,854.49
1027771,0,2000-09-01,1,22282,0.624,23,6719.92,6719.92,6000,719.92,0,0,2014-12-01,201.76,719.92
